OrderID,OrderDate,Region,CustomerSegment,ProductCategory,SalesChannel,UnitsSold,UnitPrice,UnitCost,TotalRevenue,TotalCost,TotalProfit,ProfitMargin_Pct
1000843,2022-11-28,North America,B2B Enterprise,Server Hardware,Online Portal,28,750,431,21000,12068,8932,42.5
1008058,2022-11-29,APAC,B2C Retail,Cloud Services,Direct Sales,26,48,32,1248,832,416,33.3
1000619,2022-11-29,North America,Government,Cloud Services,Direct Sales,27,48,26,1296,702,594,45.8
1007387,2022-11-29,APAC,SMB,Enterprise Software,Online Portal,28,274,180,7672,5040,2632,34.3
1007773,2022-11-29,EMEA,SMB,Server Hardware,Direct Sales,29,772,478,22388,13862,8526,38.1
1002318,2022-11-29,EMEA,B2C Retail,Cloud Services,Direct Sales,19,42,25,798,475,323,40.5
1005504,2022-11-29,APAC,B2C Retail,Server Hardware,Partner Network,20,697,409,13940,8180,5760,41.3
1003106,2022-11-29,North America,Government,Enterprise Software,Direct Sales,12,223,135,2676,1620,1056,39.5
1000685,2022-11-29,EMEA,B2C Retail,Enterprise Software,Partner Network,32,287,196,9184,6272,2912,31.7
1001192,2022-11-30,EMEA,B2B Enterprise,Cloud Services,Partner Network,18,57,36,1026,648,378,36.8
1000585,2022-11-30,North America,B2B Enterprise,Cloud Services,Direct Sales,27,55,21,1485,567,918,61.8
1006619,2022-11-30,EMEA,B2C Retail,Server Hardware,Direct Sales,22,794,312,17468,6864,10604,60.7
1003737,2022-11-30,LATAM,B2C Retail,Enterprise Software,Partner Network,23,280,138,6440,3174,3266,50.7
1007093,2022-12-01,North America,SMB,Cloud Services,Partner Network,36,56,25,2016,900,1116,55.4
1007143,2022-12-01,EMEA,B2C Retail,Server Hardware,Online Portal,8,754,282,6032,2256,3776,62.6
1005052,2022-12-01,EMEA,B2C Retail,Enterprise Software,Direct Sales,28,253,162,7084,4536,2548,36.0
1003750,2022-12-01,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,19,214,138,4066,2622,1444,35.5
1005317,2022-12-01,APAC,Government,Cloud Services,Partner Network,22,54,35,1188,770,418,35.2
1009600,2022-12-01,North America,B2C Retail,Cloud Services,Direct Sales,3,53,20,159,60,99,62.3
1007860,2022-12-01,North America,B2C Retail,Consulting,Direct Sales,45,423,152,19035,6840,12195,64.1
1007657,2022-12-01,North America,SMB,Cloud Services,Online Portal,3,44,18,132,54,78,59.1
1001380,2022-12-01,LATAM,B2B Enterprise,Cloud Services,Partner Network,31,43,17,1333,527,806,60.5
1007318,2022-12-01,APAC,B2B Enterprise,Consulting,Partner Network,28,356,240,9968,6720,3248,32.6
1004657,2022-12-02,North America,B2C Retail,Enterprise Software,Partner Network,15,257,136,3855,2040,1815,47.1
1009731,2022-12-02,EMEA,B2B Enterprise,Cloud Services,Direct Sales,36,55,37,1980,1332,648,32.7
1009087,2022-12-02,North America,B2C Retail,Consulting,Direct Sales,44,350,167,15400,7348,8052,52.3
1003187,2022-12-02,North America,Government,Cloud Services,Direct Sales,33,56,23,1848,759,1089,58.9
1006410,2022-12-02,North America,B2C Retail,Enterprise Software,Partner Network,29,227,140,6583,4060,2523,38.3
1004377,2022-12-02,APAC,B2B Enterprise,Server Hardware,Direct Sales,45,748,276,33660,12420,21240,63.1
1005508,2022-12-02,EMEA,Government,Enterprise Software,Direct Sales,22,233,164,5126,3608,1518,29.6
1008537,2022-12-02,North America,B2C Retail,Server Hardware,Direct Sales,41,741,325,30381,13325,17056,56.1
1004194,2022-12-03,APAC,B2B Enterprise,Cloud Services,Direct Sales,1,54,38,54,38,16,29.6
1009688,2022-12-03,APAC,B2B Enterprise,Enterprise Software,Partner Network,24,222,129,5328,3096,2232,41.9
1003651,2022-12-03,EMEA,B2C Retail,Enterprise Software,Direct Sales,30,246,157,7380,4710,2670,36.2
1001869,2022-12-03,EMEA,B2B Enterprise,Cloud Services,Direct Sales,20,56,20,1120,400,720,64.3
1007651,2022-12-03,APAC,B2B Enterprise,Enterprise Software,Direct Sales,21,253,106,5313,2226,3087,58.1
1003551,2022-12-03,EMEA,B2C Retail,Enterprise Software,Partner Network,9,217,148,1953,1332,621,31.8
1003493,2022-12-03,North America,B2C Retail,Server Hardware,Partner Network,19,790,530,15010,10070,4940,32.9
1008355,2022-12-03,EMEA,B2C Retail,Enterprise Software,Direct Sales,34,271,200,9214,6800,2414,26.2
1007844,2022-12-04,North America,SMB,Server Hardware,Partner Network,40,658,331,26320,13240,13080,49.7
1002484,2022-12-04,EMEA,B2C Retail,Server Hardware,Online Portal,19,658,367,12502,6973,5529,44.2
1005675,2022-12-04,LATAM,B2C Retail,Enterprise Software,Direct Sales,25,220,122,5500,3050,2450,44.5
1008640,2022-12-04,LATAM,Government,Consulting,Partner Network,41,345,148,14145,6068,8077,57.1
1000299,2022-12-04,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,31,273,157,8463,4867,3596,42.5
1003450,2022-12-04,APAC,SMB,Enterprise Software,Partner Network,20,280,176,5600,3520,2080,37.1
1003798,2022-12-04,LATAM,B2C Retail,Cloud Services,Direct Sales,15,52,38,780,570,210,26.9
1008561,2022-12-04,APAC,B2C Retail,Server Hardware,Direct Sales,32,795,344,25440,11008,14432,56.7
1009935,2022-12-04,EMEA,B2B Enterprise,Server Hardware,Partner Network,26,690,359,17940,9334,8606,48.0
1002500,2022-12-04,North America,B2C Retail,Cloud Services,Partner Network,30,44,16,1320,480,840,63.6
1009190,2022-12-04,LATAM,B2B Enterprise,Enterprise Software,Partner Network,15,265,124,3975,1860,2115,53.2
1006176,2022-12-04,North America,B2B Enterprise,Enterprise Software,Direct Sales,23,215,97,4945,2231,2714,54.9
1004443,2022-12-04,APAC,B2C Retail,Server Hardware,Online Portal,31,677,256,20987,7936,13051,62.2
1006028,2022-12-05,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,5,229,138,1145,690,455,39.7
1004981,2022-12-05,North America,B2B Enterprise,Enterprise Software,Online Portal,33,285,177,9405,5841,3564,37.9
1001332,2022-12-05,North America,B2C Retail,Enterprise Software,Partner Network,22,275,177,6050,3894,2156,35.6
1008201,2022-12-05,EMEA,B2C Retail,Enterprise Software,Direct Sales,37,238,91,8806,3367,5439,61.8
1002718,2022-12-05,EMEA,B2B Enterprise,Cloud Services,Partner Network,19,47,34,893,646,247,27.7
1002678,2022-12-05,North America,SMB,Cloud Services,Online Portal,25,47,28,1175,700,475,40.4
1004518,2022-12-05,APAC,B2B Enterprise,Enterprise Software,Partner Network,28,280,106,7840,2968,4872,62.1
1006576,2022-12-05,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,18,213,149,3834,2682,1152,30.0
1005628,2022-12-05,North America,SMB,Consulting,Partner Network,16,434,205,6944,3280,3664,52.8
1007362,2022-12-06,LATAM,B2C Retail,Cloud Services,Online Portal,35,51,31,1785,1085,700,39.2
1003055,2022-12-06,LATAM,B2B Enterprise,Cloud Services,Direct Sales,16,46,25,736,400,336,45.7
1006215,2022-12-06,EMEA,B2C Retail,Consulting,Online Portal,8,340,201,2720,1608,1112,40.9
1004493,2022-12-06,North America,B2C Retail,Server Hardware,Partner Network,20,713,354,14260,7080,7180,50.4
1007855,2022-12-06,North America,Government,Cloud Services,Online Portal,16,48,28,768,448,320,41.7
1003255,2022-12-06,APAC,B2B Enterprise,Server Hardware,Partner Network,26,664,339,17264,8814,8450,48.9
1000034,2022-12-06,North America,B2C Retail,Enterprise Software,Partner Network,33,228,134,7524,4422,3102,41.2
1009082,2022-12-06,North America,B2B Enterprise,Server Hardware,Partner Network,23,816,332,18768,7636,11132,59.3
1004594,2022-12-06,North America,SMB,Cloud Services,Direct Sales,24,56,26,1344,624,720,53.6
1000643,2022-12-06,LATAM,B2C Retail,Enterprise Software,Online Portal,9,268,102,2412,918,1494,61.9
1004007,2022-12-06,EMEA,B2C Retail,Enterprise Software,Online Portal,18,262,126,4716,2268,2448,51.9
1003306,2022-12-06,EMEA,B2C Retail,Cloud Services,Direct Sales,30,57,20,1710,600,1110,64.9
1007234,2022-12-06,EMEA,B2B Enterprise,Cloud Services,Partner Network,18,50,36,900,648,252,28.0
1001669,2022-12-07,North America,B2C Retail,Enterprise Software,Online Portal,30,258,192,7740,5760,1980,25.6
1005544,2022-12-07,North America,SMB,Enterprise Software,Partner Network,21,216,155,4536,3255,1281,28.2
1003533,2022-12-07,EMEA,B2B Enterprise,Cloud Services,Partner Network,12,44,32,528,384,144,27.3
1004961,2022-12-07,North America,SMB,Consulting,Direct Sales,14,356,219,4984,3066,1918,38.5
1008491,2022-12-07,APAC,B2C Retail,Enterprise Software,Online Portal,15,267,128,4005,1920,2085,52.1
1002126,2022-12-07,North America,B2B Enterprise,Cloud Services,Direct Sales,13,51,20,663,260,403,60.8
1004269,2022-12-07,EMEA,Government,Cloud Services,Partner Network,34,47,21,1598,714,884,55.3
1003382,2022-12-07,EMEA,B2B Enterprise,Cloud Services,Partner Network,27,48,27,1296,729,567,43.8
1002050,2022-12-07,APAC,SMB,Enterprise Software,Online Portal,33,286,208,9438,6864,2574,27.3
1001213,2022-12-08,EMEA,B2C Retail,Server Hardware,Partner Network,33,758,534,25014,17622,7392,29.6
1008969,2022-12-08,North America,B2C Retail,Cloud Services,Direct Sales,39,52,21,2028,819,1209,59.6
1004136,2022-12-08,North America,Government,Enterprise Software,Online Portal,24,283,104,6792,2496,4296,63.3
1006623,2022-12-08,EMEA,B2C Retail,Server Hardware,Partner Network,24,653,391,15672,9384,6288,40.1
1005686,2022-12-08,North America,B2C Retail,Cloud Services,Partner Network,37,49,31,1813,1147,666,36.7
1000853,2022-12-08,North America,SMB,Enterprise Software,Direct Sales,36,223,166,8028,5976,2052,25.6
1001514,2022-12-08,EMEA,SMB,Server Hardware,Partner Network,24,667,424,16008,10176,5832,36.4
1002473,2022-12-08,North America,B2C Retail,Enterprise Software,Partner Network,11,285,126,3135,1386,1749,55.8
1006278,2022-12-08,North America,B2C Retail,Consulting,Direct Sales,12,398,149,4776,1788,2988,62.6
1001890,2022-12-08,EMEA,B2C Retail,Enterprise Software,Partner Network,30,214,142,6420,4260,2160,33.6
1008911,2022-12-08,North America,B2B Enterprise,Enterprise Software,Direct Sales,16,225,107,3600,1712,1888,52.4
1003811,2022-12-09,EMEA,B2B Enterprise,Cloud Services,Direct Sales,29,43,27,1247,783,464,37.2
1000378,2022-12-09,North America,B2C Retail,Server Hardware,Direct Sales,46,764,460,35144,21160,13984,39.8
1006129,2022-12-09,APAC,B2B Enterprise,Enterprise Software,Direct Sales,10,245,123,2450,1230,1220,49.8
1000937,2022-12-09,North America,B2C Retail,Consulting,Partner Network,32,400,189,12800,6048,6752,52.8
1001728,2022-12-09,APAC,B2B Enterprise,Enterprise Software,Online Portal,28,228,130,6384,3640,2744,43.0
1007371,2022-12-09,APAC,B2C Retail,Server Hardware,Partner Network,25,644,344,16100,8600,7500,46.6
1003914,2022-12-10,APAC,B2C Retail,Enterprise Software,Partner Network,10,238,123,2380,1230,1150,48.3
1003694,2022-12-10,North America,B2B Enterprise,Cloud Services,Direct Sales,33,48,28,1584,924,660,41.7
1002312,2022-12-10,APAC,B2B Enterprise,Server Hardware,Online Portal,27,855,579,23085,15633,7452,32.3
1002085,2022-12-10,North America,B2B Enterprise,Consulting,Online Portal,12,441,188,5292,2256,3036,57.4
1001684,2022-12-10,EMEA,B2B Enterprise,Enterprise Software,Online Portal,13,256,180,3328,2340,988,29.7
1001896,2022-12-11,EMEA,B2B Enterprise,Cloud Services,Online Portal,22,46,26,1012,572,440,43.5
1002914,2022-12-11,EMEA,B2B Enterprise,Server Hardware,Direct Sales,31,673,268,20863,8308,12555,60.2
1008042,2022-12-11,North America,B2C Retail,Server Hardware,Partner Network,10,699,409,6990,4090,2900,41.5
1003149,2022-12-12,North America,SMB,Consulting,Direct Sales,16,411,244,6576,3904,2672,40.6
1006164,2022-12-12,EMEA,SMB,Enterprise Software,Direct Sales,40,251,161,10040,6440,3600,35.9
1009936,2022-12-12,APAC,B2B Enterprise,Consulting,Partner Network,28,434,206,12152,5768,6384,52.5
1007226,2022-12-12,North America,B2C Retail,Server Hardware,Direct Sales,24,752,331,18048,7944,10104,56.0
1002832,2022-12-12,North America,B2C Retail,Server Hardware,Partner Network,40,767,353,30680,14120,16560,54.0
1005038,2022-12-12,EMEA,SMB,Consulting,Direct Sales,41,377,169,15457,6929,8528,55.2
1008161,2022-12-12,North America,SMB,Server Hardware,Partner Network,33,794,464,26202,15312,10890,41.6
1004332,2022-12-13,APAC,B2B Enterprise,Server Hardware,Online Portal,32,797,500,25504,16000,9504,37.3
1004579,2022-12-13,North America,B2B Enterprise,Cloud Services,Partner Network,33,50,23,1650,759,891,54.0
1000579,2022-12-13,LATAM,B2C Retail,Cloud Services,Partner Network,36,55,39,1980,1404,576,29.1
1006684,2022-12-13,LATAM,B2C Retail,Enterprise Software,Direct Sales,25,277,136,6925,3400,3525,50.9
1004422,2022-12-13,LATAM,SMB,Enterprise Software,Direct Sales,37,271,132,10027,4884,5143,51.3
1009201,2022-12-13,EMEA,Government,Cloud Services,Online Portal,20,48,25,960,500,460,47.9
1004733,2022-12-13,APAC,B2C Retail,Server Hardware,Online Portal,29,648,331,18792,9599,9193,48.9
1009264,2022-12-13,EMEA,B2B Enterprise,Server Hardware,Direct Sales,15,654,369,9810,5535,4275,43.6
1001635,2022-12-13,North America,B2B Enterprise,Server Hardware,Online Portal,20,859,318,17180,6360,10820,63.0
1002540,2022-12-14,North America,B2C Retail,Cloud Services,Partner Network,17,50,35,850,595,255,30.0
1004331,2022-12-14,North America,B2B Enterprise,Consulting,Partner Network,13,446,180,5798,2340,3458,59.6
1002068,2022-12-14,LATAM,SMB,Cloud Services,Online Portal,39,47,26,1833,1014,819,44.7
1004901,2022-12-14,EMEA,SMB,Cloud Services,Direct Sales,14,53,25,742,350,392,52.8
1005943,2022-12-14,APAC,Government,Cloud Services,Direct Sales,9,51,20,459,180,279,60.8
1004748,2022-12-14,North America,B2C Retail,Enterprise Software,Online Portal,16,284,115,4544,1840,2704,59.5
1006453,2022-12-14,LATAM,B2B Enterprise,Server Hardware,Direct Sales,18,722,435,12996,7830,5166,39.8
1000777,2022-12-14,LATAM,Government,Server Hardware,Online Portal,22,805,391,17710,8602,9108,51.4
1009771,2022-12-14,North America,B2B Enterprise,Server Hardware,Partner Network,27,860,481,23220,12987,10233,44.1
1004958,2022-12-15,APAC,B2B Enterprise,Server Hardware,Partner Network,24,655,357,15720,8568,7152,45.5
1009398,2022-12-15,EMEA,B2C Retail,Consulting,Direct Sales,19,422,151,8018,2869,5149,64.2
1002489,2022-12-15,LATAM,SMB,Server Hardware,Partner Network,5,680,283,3400,1415,1985,58.4
1008710,2022-12-15,North America,B2C Retail,Cloud Services,Partner Network,23,43,28,989,644,345,34.9
1005485,2022-12-15,North America,B2C Retail,Cloud Services,Online Portal,32,56,24,1792,768,1024,57.1
1008597,2022-12-15,EMEA,Government,Consulting,Partner Network,35,399,170,13965,5950,8015,57.4
1002482,2022-12-15,North America,B2C Retail,Server Hardware,Direct Sales,44,689,307,30316,13508,16808,55.4
1006404,2022-12-15,North America,B2C Retail,Enterprise Software,Partner Network,30,262,106,7860,3180,4680,59.5
1002612,2022-12-15,EMEA,B2C Retail,Server Hardware,Partner Network,22,669,493,14718,10846,3872,26.3
1009964,2022-12-15,EMEA,B2C Retail,Cloud Services,Online Portal,40,53,19,2120,760,1360,64.2
1008451,2022-12-15,North America,B2C Retail,Server Hardware,Partner Network,29,789,393,22881,11397,11484,50.2
1000279,2022-12-16,LATAM,B2C Retail,Cloud Services,Direct Sales,21,43,19,903,399,504,55.8
1008902,2022-12-16,LATAM,B2B Enterprise,Cloud Services,Direct Sales,15,48,31,720,465,255,35.4
1005237,2022-12-16,North America,Government,Enterprise Software,Online Portal,37,258,145,9546,5365,4181,43.8
1009672,2022-12-16,EMEA,B2C Retail,Enterprise Software,Direct Sales,14,256,185,3584,2590,994,27.7
1007494,2022-12-16,EMEA,SMB,Cloud Services,Direct Sales,14,44,30,616,420,196,31.8
1006617,2022-12-16,EMEA,B2C Retail,Enterprise Software,Online Portal,48,231,82,11088,3936,7152,64.5
1003410,2022-12-16,EMEA,B2B Enterprise,Consulting,Partner Network,18,341,193,6138,3474,2664,43.4
1001884,2022-12-16,North America,B2C Retail,Cloud Services,Direct Sales,24,48,18,1152,432,720,62.5
1007008,2022-12-17,EMEA,B2C Retail,Server Hardware,Partner Network,38,753,551,28614,20938,7676,26.8
1009735,2022-12-17,EMEA,SMB,Enterprise Software,Online Portal,23,261,144,6003,3312,2691,44.8
1009455,2022-12-17,LATAM,B2B Enterprise,Cloud Services,Direct Sales,17,51,20,867,340,527,60.8
1001282,2022-12-17,North America,B2C Retail,Enterprise Software,Partner Network,32,256,113,8192,3616,4576,55.9
1003902,2022-12-17,LATAM,B2B Enterprise,Enterprise Software,Direct Sales,41,266,178,10906,7298,3608,33.1
1001442,2022-12-17,North America,Government,Cloud Services,Online Portal,26,48,28,1248,728,520,41.7
1003381,2022-12-18,APAC,Government,Enterprise Software,Partner Network,36,231,121,8316,4356,3960,47.6
1009016,2022-12-18,APAC,B2B Enterprise,Enterprise Software,Direct Sales,7,277,97,1939,679,1260,65.0
1004965,2022-12-18,North America,B2B Enterprise,Enterprise Software,Direct Sales,22,235,90,5170,1980,3190,61.7
1000546,2022-12-18,EMEA,B2B Enterprise,Cloud Services,Online Portal,30,50,34,1500,1020,480,32.0
1005303,2022-12-18,North America,B2C Retail,Server Hardware,Partner Network,30,800,304,24000,9120,14880,62.0
1001361,2022-12-18,North America,B2B Enterprise,Consulting,Partner Network,30,340,141,10200,4230,5970,58.5
1000355,2022-12-18,APAC,B2C Retail,Cloud Services,Direct Sales,14,48,32,672,448,224,33.3
1007413,2022-12-19,LATAM,B2C Retail,Server Hardware,Partner Network,29,647,289,18763,8381,10382,55.3
1005426,2022-12-19,APAC,B2C Retail,Consulting,Direct Sales,34,368,132,12512,4488,8024,64.1
1001165,2022-12-19,EMEA,B2B Enterprise,Enterprise Software,Online Portal,49,273,197,13377,9653,3724,27.8
1003160,2022-12-19,APAC,SMB,Enterprise Software,Direct Sales,18,286,129,5148,2322,2826,54.9
1004229,2022-12-19,APAC,B2C Retail,Cloud Services,Direct Sales,25,56,25,1400,625,775,55.4
1009145,2022-12-20,APAC,SMB,Server Hardware,Online Portal,7,644,320,4508,2240,2268,50.3
1001178,2022-12-20,EMEA,B2B Enterprise,Cloud Services,Direct Sales,15,46,22,690,330,360,52.2
1002618,2022-12-20,EMEA,B2C Retail,Server Hardware,Direct Sales,29,686,299,19894,8671,11223,56.4
1002625,2022-12-20,APAC,B2C Retail,Server Hardware,Partner Network,16,786,414,12576,6624,5952,47.3
1009825,2022-12-20,EMEA,B2B Enterprise,Cloud Services,Partner Network,9,54,30,486,270,216,44.4
1004497,2022-12-21,North America,SMB,Enterprise Software,Direct Sales,35,245,88,8575,3080,5495,64.1
1006448,2022-12-21,LATAM,Government,Server Hardware,Direct Sales,2,686,480,1372,960,412,30.0
1005740,2022-12-21,LATAM,B2B Enterprise,Cloud Services,Direct Sales,28,53,35,1484,980,504,34.0
1002741,2022-12-21,EMEA,B2B Enterprise,Cloud Services,Online Portal,29,44,31,1276,899,377,29.5
1002752,2022-12-21,EMEA,B2C Retail,Enterprise Software,Direct Sales,20,273,153,5460,3060,2400,44.0
1000366,2022-12-21,North America,B2B Enterprise,Enterprise Software,Direct Sales,27,262,162,7074,4374,2700,38.2
1006279,2022-12-21,LATAM,B2C Retail,Cloud Services,Direct Sales,25,51,28,1275,700,575,45.1
1007633,2022-12-21,North America,B2C Retail,Cloud Services,Partner Network,32,56,32,1792,1024,768,42.9
1001283,2022-12-21,North America,Government,Enterprise Software,Direct Sales,34,236,150,8024,5100,2924,36.4
1003172,2022-12-21,APAC,B2C Retail,Server Hardware,Partner Network,11,737,467,8107,5137,2970,36.6
1006626,2022-12-21,EMEA,B2C Retail,Enterprise Software,Partner Network,28,283,189,7924,5292,2632,33.2
1005480,2022-12-21,EMEA,SMB,Server Hardware,Direct Sales,44,722,284,31768,12496,19272,60.7
1001577,2022-12-21,APAC,B2C Retail,Consulting,Partner Network,36,352,190,12672,6840,5832,46.0
1006839,2022-12-22,North America,B2C Retail,Cloud Services,Partner Network,22,48,34,1056,748,308,29.2
1007994,2022-12-22,North America,B2B Enterprise,Enterprise Software,Direct Sales,17,222,79,3774,1343,2431,64.4
1001157,2022-12-22,North America,B2C Retail,Cloud Services,Partner Network,47,46,22,2162,1034,1128,52.2
1000504,2022-12-22,LATAM,B2C Retail,Server Hardware,Partner Network,18,681,337,12258,6066,6192,50.5
1000646,2022-12-22,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,1,234,124,234,124,110,47.0
1001307,2022-12-22,APAC,B2B Enterprise,Enterprise Software,Direct Sales,24,225,104,5400,2496,2904,53.8
