customer_id,tenure_months,contract_type,network_type,monthly_bill,total_call_duration,days_since_recharge,network_drops,complaints,churn_label
TEL-14587,2,Month-to-Month,4G,97.64,440,16,2,0,0
TEL-14588,50,1-Year,4G,114.16,369,40,5,2,0
TEL-14589,22,Month-to-Month,4G,34.04,478,20,0,0,0
TEL-14590,5,1-Year,4G,54.88,469,1,0,1,0
TEL-14591,69,Month-to-Month,4G,61.98,413,43,1,0,0
TEL-14592,6,Month-to-Month,5G,54.63,97,36,1,1,0
TEL-14593,9,1-Year,5G,108.52,0,67,0,1,1
TEL-14594,54,Month-to-Month,5G,52.13,703,19,0,0,0
TEL-14595,47,Month-to-Month,5G,31.52,769,31,0,0,0
TEL-14596,16,1-Year,5G,82.49,416,31,2,0,0
TEL-14597,68,Month-to-Month,5G,105.05,539,38,0,3,1
TEL-14598,40,Month-to-Month,4G,33.02,524,38,0,0,0
TEL-14599,13,2-Year,4G,116.26,720,46,0,3,0
TEL-14600,31,1-Year,4G,67.22,371,15,1,2,0
TEL-14601,9,Month-to-Month,4G,77.86,485,15,1,0,0
TEL-14602,67,1-Year,4G,59.76,605,47,0,1,0
TEL-14603,34,,4G,37.68,310,18,0,1,0
TEL-14604,48,Month-to-Month,4G,98.17,749,43,0,1,1
TEL-14605,65,2-Year,5G,69.01,344,16,1,0,0
TEL-14606,9,1-Year,5G,112.23,318,30,1,0,0
TEL-14607,5,Month-to-Month,4G,79.27,146,15,1,0,0
TEL-14608,66,Month-to-Month,4G,33.19,456,34,0,0,0
TEL-14609,22,Month-to-Month,4G,24.25,760,28,0,1,0
TEL-14610,58,Month-to-Month,4G,45.82,330,41,0,0,0
TEL-14611,28,Month-to-Month,5G,96.47,405,32,3,3,1
TEL-14612,14,2-Year,4G,59.86,341,29,0,0,0
TEL-14613,30,Month-to-Month,4G,73.61,466,24,2,2,0
TEL-14614,68,1-Year,4G,59.87,485,28,1,0,0
TEL-14615,71,Month-to-Month,4G,45.26,286,1,2,4,1
TEL-14616,22,2-Year,4G,62.18,304,39,3,0,0
TEL-14617,32,Month-to-Month,4G,21.76,593,34,0,1,0
TEL-14618,54,1-Year,5G,68.08,524,38,4,0,0
TEL-14619,1,2-Year,4G,83.92,539,35,4,0,0
TEL-14620,51,Month-to-Month,5G,49.08,409,29,3,0,0
TEL-14621,8,2-Year,5G,83.12,343,26,1,0,0
TEL-14622,36,1-Year,4G,114.81,582,38,0,0,0
TEL-14623,31,Month-to-Month,4G,89.59,353,42,2,0,0
TEL-14624,69,Month-to-Month,4G,48.92,407,32,2,0,0
TEL-14625,55,Month-to-Month,4G,93.19,529,42,3,2,0
TEL-14626,59,2-Year,4G,101.74,524,16,1,0,0
TEL-14627,15,Month-to-Month,4G,94.54,542,16,2,1,0
TEL-14628,8,Month-to-Month,4G,65.59,499,19,1,2,0
TEL-14629,2,Month-to-Month,4G,44.67,492,30,2,0,0
TEL-14630,63,1-Year,4G,64.03,459,26,1,1,0
TEL-14631,71,Month-to-Month,4G,32.85,549,28,1,1,0
TEL-14632,67,Month-to-Month,4G,54.15,622,23,0,0,0
TEL-14633,23,1-Year,5G,42.49,691,24,4,1,0
TEL-14634,9,Month-to-Month,4G,40.99,511,29,1,1,0
TEL-14635,64,1-Year,4G,93.37,367,24,1,1,0
TEL-14636,5,Month-to-Month,5G,70.04,488,20,2,0,1
TEL-14637,53,1-Year,4G,93.53,359,30,0,0,0
TEL-14638,15,Month-to-Month,4G,29.19,299,29,1,0,0
TEL-14639,28,2-Year,5G,118.33,371,31,4,0,0
TEL-14640,35,2-Year,5G,93.38,390,29,0,0,0
TEL-14641,20,Month-to-Month,4G,53.18,428,27,0,0,0
TEL-14642,36,1-Year,4G,94.53,768,31,1,1,0
TEL-14643,69,1-Year,5G,47.99,435,28,0,0,0
TEL-14644,36,Month-to-Month,4G,83.94,679,26,0,0,1
TEL-14645,62,Month-to-Month,4G,42.29,404,25,4,3,0
TEL-14646,58,Month-to-Month,4G,63.1,621,34,4,0,1
TEL-14647,54,1-Year,5G,99.23,424,28,0,3,0
TEL-14648,52,Month-to-Month,4G,104.34,559,42,0,2,1
TEL-14649,9,Month-to-Month,4G,92.27,277,25,0,0,1
TEL-14650,56,2-Year,5G,109.48,662,23,0,2,0
TEL-14651,60,1-Year,5G,97.96,657,20,1,1,0
TEL-14652,16,Month-to-Month,4G,109.13,472,55,1,2,0
TEL-14653,17,Month-to-Month,4G,29.53,576,41,2,0,1
TEL-14654,51,Month-to-Month,4G,61.06,495,43,6,0,1
TEL-14655,61,1-Year,4G,89.75,183,29,0,0,0
TEL-14656,4,Month-to-Month,4G,23.57,451,13,4,0,0
TEL-14657,50,Month-to-Month,4G,43.63,375,25,1,0,1
TEL-14658,62,Month-to-Month,5G,114.2,690,26,4,1,0
TEL-14659,59,2-Year,5G,82.98,478,21,4,3,0
TEL-14660,67,Month-to-Month,4G,103.81,528,28,0,0,0
TEL-14661,69,Month-to-Month,4G,40.63,796,47,1,0,0
TEL-14662,17,Month-to-Month,4G,48.57,464,27,6,0,1
TEL-14663,47,1-Year,4G,102.29,802,25,2,1,0
TEL-14664,22,1-Year,4G,59.72,401,20,0,0,0
TEL-14665,18,Month-to-Month,4G,116.95,604,25,2,0,0
TEL-14666,3,2-Year,5G,98.97,634,30,0,0,0
TEL-14667,3,1-Year,4G,23.99,262,26,0,0,0
TEL-14668,12,Month-to-Month,4G,91.77,539,19,1,0,0
TEL-14669,36,Month-to-Month,5G,61.93,672,51,1,2,1
TEL-14670,24,Month-to-Month,4G,75.53,239,9,1,4,0
TEL-14671,7,Month-to-Month,5G,76.4,155,26,2,0,1
TEL-14672,8,Month-to-Month,5G,62.82,597,32,2,3,0
TEL-14673,31,Month-to-Month,4G,91.44,911,30,0,0,0
TEL-14674,43,1-Year,4G,60.94,379,30,2,0,0
TEL-14675,71,1-Year,5G,109.79,408,21,2,0,0
TEL-14676,66,1-Year,4G,42.6,529,34,0,0,0
TEL-14677,25,Month-to-Month,4G,79.55,0,85,3,0,1
TEL-14678,26,Month-to-Month,5G,52.66,352,28,3,0,1
TEL-14679,17,Month-to-Month,4G,77.03,525,31,0,3,1
TEL-14680,8,2-Year,4G,64.42,466,3,1,0,0
TEL-14681,9,Month-to-Month,4G,68.67,0,67,0,3,1
TEL-14682,35,Month-to-Month,4G,63.75,251,23,0,0,0
TEL-14683,26,Month-to-Month,5G,38.96,504,31,0,0,0
TEL-14684,37,2-Year,4G,44.56,337,6,2,0,0
TEL-14685,57,2-Year,4G,95.45,603,33,1,1,0
TEL-14686,59,Month-to-Month,4G,44.76,628,28,1,0,0
TEL-14687,23,2-Year,4G,117.49,374,23,0,3,0
TEL-14688,20,1-Year,4G,81.61,782,20,7,0,1
TEL-14689,53,1-Year,4G,37.14,557,32,2,0,0
TEL-14690,26,Month-to-Month,4G,20.75,572,40,2,3,1
TEL-14691,59,Month-to-Month,5G,93.34,408,35,2,1,0
TEL-14692,12,Month-to-Month,5G,80.38,515,17,0,0,0
TEL-14693,50,1-Year,4G,77.35,382,37,0,2,0
TEL-14694,60,Month-to-Month,4G,108.65,371,43,0,1,0
TEL-14695,33,Month-to-Month,5G,72.95,385,23,2,0,0
TEL-14696,44,1-Year,4G,22.91,0,89,0,1,1
TEL-14697,50,Month-to-Month,5G,76.37,503,21,0,0,0
TEL-14698,54,2-Year,4G,97.23,501,6,0,0,0
TEL-14699,44,Month-to-Month,5G,54.51,568,27,1,3,1
TEL-14700,26,Month-to-Month,5G,81.3,551,19,0,1,0
TEL-14701,13,Month-to-Month,4G,53.64,356,35,2,0,1
TEL-14702,58,2-Year,4G,94.88,436,10,0,4,1
TEL-14703,43,Month-to-Month,4G,35.86,586,33,0,0,0
TEL-14704,42,Month-to-Month,5G,36.13,611,42,0,0,0
TEL-14705,54,Month-to-Month,5G,72.34,471,26,0,3,0
TEL-14706,39,Month-to-Month,4G,34.7,477,47,3,0,0
TEL-14707,68,Month-to-Month,4G,47.24,303,31,0,1,0
TEL-14708,28,2-Year,4G,78.58,241,38,1,0,0
TEL-14709,38,Month-to-Month,4G,69.02,0,70,1,1,1
TEL-14710,51,2-Year,4G,38.98,653,25,2,0,0
TEL-14711,54,Month-to-Month,5G,50.79,447,27,0,1,0
TEL-14712,64,Month-to-Month,5G,26.84,428,41,1,3,0
TEL-14713,17,,4G,92.3,376,29,6,2,1
TEL-14714,62,Month-to-Month,4G,24.68,486,30,2,0,0
TEL-14715,58,2-Year,5G,106.39,675,29,0,0,1
TEL-14716,65,Month-to-Month,5G,92.72,701,34,0,2,0
TEL-14717,6,Month-to-Month,4G,118.38,740,30,0,0,0
TEL-14718,65,Month-to-Month,4G,115.42,502,31,1,0,0
TEL-14719,48,Month-to-Month,4G,39.44,457,36,4,4,0
TEL-14720,39,2-Year,5G,118.15,420,16,0,0,0
TEL-14721,57,Month-to-Month,5G,111.86,565,36,0,0,0
TEL-14722,61,2-Year,4G,92.48,762,23,3,2,0
TEL-14723,62,Month-to-Month,4G,91.24,468,14,0,1,0
TEL-14724,40,Month-to-Month,5G,98.43,0,106,0,1,1
TEL-14725,71,1-Year,4G,116.09,468,39,0,0,0
TEL-14726,65,Month-to-Month,4G,32.07,269,21,0,2,0
TEL-14727,33,1-Year,4G,49.7,264,10,2,2,0
TEL-14728,8,2-Year,4G,45.52,0,115,0,0,1
TEL-14729,14,Month-to-Month,4G,52.23,754,29,2,0,0
TEL-14730,13,1-Year,5G,82.96,607,23,4,0,0
TEL-14731,69,Month-to-Month,5G,27.89,440,17,1,2,0
TEL-14732,24,2-Year,4G,25.44,120,23,1,0,0
TEL-14733,47,Month-to-Month,4G,28.94,572,33,3,2,1
TEL-14734,6,1-Year,5G,48.56,720,41,0,1,0
TEL-14735,37,Month-to-Month,5G,70.26,484,23,1,2,1
TEL-14736,37,2-Year,4G,27.99,621,27,2,1,0
TEL-14737,9,Month-to-Month,4G,20.11,461,16,1,2,1
TEL-14738,39,Month-to-Month,4G,109.49,686,52,1,0,0
TEL-14739,53,Month-to-Month,4G,26.37,440,24,2,0,0
TEL-14740,32,Month-to-Month,4G,48.32,803,26,0,2,0
TEL-14741,28,Month-to-Month,4G,119.15,624,29,2,0,0
TEL-14742,71,Month-to-Month,4G,89.56,420,16,1,0,0
TEL-14743,56,1-Year,4G,114.16,686,38,0,0,0
TEL-14744,52,Month-to-Month,5G,95.0,355,39,0,1,0
TEL-14745,9,Month-to-Month,5G,114.48,651,28,0,2,0
TEL-14746,41,,5G,32.23,0,110,0,0,1
TEL-14747,12,Month-to-Month,4G,34.36,500,40,1,0,0
TEL-14748,36,2-Year,4G,68.62,481,45,1,2,0
TEL-14749,12,1-Year,4G,79.76,0,90,0,0,1
TEL-14750,65,,4G,81.17,627,36,0,0,0
TEL-14751,18,Month-to-Month,4G,23.55,520,26,1,1,0
TEL-14752,32,Month-to-Month,4G,116.33,393,10,2,0,0
TEL-14753,59,Month-to-Month,4G,119.44,475,11,0,0,0
TEL-14754,23,1-Year,4G,101.0,430,22,0,0,0
TEL-14755,29,Month-to-Month,4G,80.2,675,25,4,0,0
TEL-14756,4,Month-to-Month,4G,66.49,581,33,3,0,0
TEL-14757,6,Month-to-Month,5G,86.97,556,29,1,2,1
TEL-14758,7,Month-to-Month,4G,111.78,551,22,0,0,1
TEL-14759,2,1-Year,5G,96.36,443,33,0,0,0
TEL-14760,16,Month-to-Month,5G,38.95,370,31,1,0,0
TEL-14761,7,,5G,93.26,782,43,3,0,0
TEL-14762,17,,4G,84.26,389,42,0,0,0
TEL-14763,36,1-Year,4G,116.83,635,40,4,0,0
TEL-14764,46,1-Year,5G,72.92,402,31,0,1,0
TEL-14765,69,2-Year,5G,20.51,0,74,5,0,1
TEL-14766,11,Month-to-Month,4G,82.6,356,11,0,0,0
TEL-14767,43,Month-to-Month,4G,111.03,491,29,2,0,0
TEL-14768,28,2-Year,5G,41.04,315,25,2,2,0
TEL-14769,6,Month-to-Month,4G,73.25,379,20,1,4,1
TEL-14770,39,Month-to-Month,5G,87.49,417,33,7,0,0
TEL-14771,33,Month-to-Month,5G,23.21,409,25,4,1,0
TEL-14772,42,Month-to-Month,4G,22.94,0,74,2,0,1
TEL-14773,19,1-Year,4G,119.71,247,24,1,0,0
TEL-14774,2,,4G,116.31,574,32,1,0,0
TEL-14775,37,2-Year,4G,84.76,422,37,2,1,0
TEL-14776,67,Month-to-Month,5G,104.57,245,6,2,0,0
TEL-14777,25,1-Year,4G,83.23,390,19,2,1,0
TEL-14778,63,2-Year,4G,52.22,494,20,2,0,0
TEL-14779,59,2-Year,4G,46.86,755,19,2,1,0
TEL-14780,4,Month-to-Month,4G,35.84,421,29,0,0,1
TEL-14781,43,Month-to-Month,4G,108.16,281,31,0,3,0
TEL-14782,65,1-Year,4G,48.66,350,20,3,0,0
TEL-14783,52,Month-to-Month,5G,47.29,541,33,3,0,0
TEL-14784,30,Month-to-Month,5G,60.47,413,18,1,1,0
TEL-14785,10,1-Year,5G,26.57,478,51,11,0,0
TEL-14786,25,2-Year,4G,102.01,259,41,2,0,0
TEL-14787,11,Month-to-Month,4G,71.85,398,11,2,0,0
TEL-14788,67,1-Year,4G,37.26,661,47,2,1,0
TEL-14789,38,1-Year,5G,99.34,435,22,2,0,0
TEL-14790,38,1-Year,5G,44.41,718,48,3,0,0
TEL-14791,67,1-Year,4G,61.73,557,45,3,4,1
TEL-14792,19,Month-to-Month,4G,95.9,396,18,1,0,1
TEL-14793,42,Month-to-Month,4G,63.39,366,27,0,0,1
TEL-14794,19,,4G,31.47,549,19,0,1,0
TEL-14795,60,Month-to-Month,4G,116.06,580,32,1,2,0
TEL-14796,30,Month-to-Month,4G,77.1,0,63,3,0,1
TEL-14797,32,2-Year,4G,37.86,720,27,1,0,0
TEL-14798,58,Month-to-Month,4G,50.13,278,40,3,1,0
TEL-14799,52,Month-to-Month,4G,25.03,686,28,6,1,1
TEL-14800,39,,4G,117.05,202,35,3,1,0
TEL-14801,44,Month-to-Month,5G,35.25,374,9,2,0,1
TEL-14802,35,Month-to-Month,4G,102.64,520,36,0,0,0
TEL-14803,31,2-Year,4G,115.21,635,32,7,0,0
TEL-14804,4,2-Year,5G,39.71,578,32,1,1,0
TEL-14805,38,Month-to-Month,4G,99.72,385,18,0,2,0
TEL-14806,49,Month-to-Month,4G,106.23,716,31,0,0,0
TEL-14807,39,1-Year,4G,52.27,567,31,0,1,0
TEL-14808,1,2-Year,4G,98.21,429,34,1,0,0
TEL-14809,58,Month-to-Month,4G,45.88,0,96,3,0,1
TEL-14810,37,Month-to-Month,4G,25.01,0,75,4,0,1
TEL-14811,45,Month-to-Month,4G,111.58,443,23,3,0,0
TEL-14812,24,Month-to-Month,4G,83.52,547,14,0,3,1
TEL-14813,13,Month-to-Month,4G,118.03,565,22,2,0,0
TEL-14814,1,2-Year,4G,36.12,339,49,2,0,0
TEL-14815,45,1-Year,4G,64.37,390,31,0,1,0
TEL-14816,48,Month-to-Month,4G,67.55,0,117,0,0,1
TEL-14817,40,1-Year,4G,31.09,321,30,5,0,0
TEL-14818,58,1-Year,4G,68.46,567,27,0,2,0
TEL-14819,51,Month-to-Month,5G,32.34,666,19,2,0,0
TEL-14820,21,1-Year,4G,21.22,686,36,1,0,0
TEL-14821,47,1-Year,4G,92.07,476,35,2,1,0
TEL-14822,25,Month-to-Month,4G,109.9,447,16,0,3,1
TEL-14823,35,Month-to-Month,4G,89.11,508,22,1,0,0
TEL-14824,21,Month-to-Month,4G,22.46,571,40,1,1,0
TEL-14825,45,Month-to-Month,5G,40.3,0,118,0,0,1
TEL-14826,30,Month-to-Month,4G,44.79,490,27,4,0,1
TEL-14827,28,Month-to-Month,4G,117.03,537,22,0,0,0
TEL-14828,25,Month-to-Month,4G,90.87,277,17,0,1,0
TEL-14829,16,Month-to-Month,4G,20.77,429,21,2,1,0
TEL-14830,7,2-Year,4G,80.82,320,31,2,1,0
TEL-14831,50,Month-to-Month,5G,106.6,336,21,1,0,0
TEL-14832,66,Month-to-Month,4G,66.95,555,19,0,2,0
TEL-14833,26,Month-to-Month,4G,33.23,442,35,0,1,0
TEL-14834,17,Month-to-Month,4G,114.15,335,25,1,3,0
TEL-14835,13,Month-to-Month,4G,64.97,282,27,0,0,0
TEL-14836,52,2-Year,4G,23.34,334,15,2,0,0
TEL-14837,44,2-Year,4G,57.13,498,38,0,0,0
TEL-14838,69,1-Year,4G,104.12,532,25,1,0,0
TEL-14839,15,1-Year,5G,23.41,279,27,0,1,0
TEL-14840,6,Month-to-Month,4G,67.59,417,27,1,0,1
TEL-14841,10,Month-to-Month,4G,114.92,507,24,2,1,0
TEL-14842,71,1-Year,5G,99.02,677,37,0,0,0
TEL-14843,35,Month-to-Month,4G,104.22,648,26,2,3,0
TEL-14844,51,Month-to-Month,5G,21.19,642,38,0,0,0
TEL-14845,59,Month-to-Month,4G,48.79,628,18,0,1,0
TEL-14846,13,1-Year,4G,57.65,478,33,1,0,0
TEL-14847,58,Month-to-Month,5G,28.9,631,34,1,3,0
TEL-14848,5,Month-to-Month,4G,108.13,634,25,4,0,0
TEL-14849,22,Month-to-Month,4G,68.88,725,18,0,0,1
TEL-14850,26,Month-to-Month,5G,114.27,352,33,0,0,0
TEL-14851,52,Month-to-Month,4G,103.86,382,34,0,0,0
TEL-14852,18,Month-to-Month,5G,88.0,72,29,3,2,1
TEL-14853,40,Month-to-Month,4G,100.47,539,36,1,1,1
TEL-14854,7,Month-to-Month,4G,49.82,503,38,1,0,0
TEL-14855,32,Month-to-Month,5G,84.49,608,38,2,0,0
TEL-14856,42,Month-to-Month,5G,71.54,533,17,6,1,1
TEL-14857,10,Month-to-Month,5G,55.95,519,23,3,1,0
TEL-14858,55,Month-to-Month,4G,119.51,336,37,0,2,0
TEL-14859,3,Month-to-Month,4G,97.6,471,18,3,1,1
TEL-14860,36,Month-to-Month,5G,66.29,597,32,1,0,0
TEL-14861,29,Month-to-Month,4G,103.49,571,33,0,0,0
TEL-14862,20,Month-to-Month,4G,52.29,119,4,2,0,0
TEL-14863,60,Month-to-Month,4G,36.69,692,22,0,0,1
TEL-14864,65,Month-to-Month,5G,28.95,151,16,2,0,0
TEL-14865,55,Month-to-Month,4G,52.48,416,19,1,0,0
TEL-14866,52,2-Year,4G,79.15,607,36,2,0,0
TEL-14867,35,2-Year,4G,108.79,413,3,5,0,0
TEL-14868,7,Month-to-Month,5G,43.84,548,28,0,0,0
TEL-14869,40,Month-to-Month,4G,28.16,769,18,1,0,1
TEL-14870,55,1-Year,4G,63.09,512,36,3,1,0
TEL-14871,47,Month-to-Month,4G,117.55,439,29,2,0,0
TEL-14872,61,2-Year,4G,93.15,432,20,0,0,0
TEL-14873,13,1-Year,4G,70.88,275,23,0,0,1
TEL-14874,37,1-Year,5G,21.07,439,46,0,4,0
TEL-14875,39,Month-to-Month,5G,80.37,402,35,1,0,0
TEL-14876,49,1-Year,4G,35.61,739,26,1,0,0
TEL-14877,23,Month-to-Month,4G,97.77,516,49,0,0,1
TEL-14878,14,Month-to-Month,4G,85.77,490,28,4,3,0
TEL-14879,12,Month-to-Month,5G,82.81,578,28,4,0,0
TEL-14880,8,2-Year,4G,57.71,381,16,1,1,0
TEL-14881,5,2-Year,5G,109.66,234,20,0,0,0
TEL-14882,61,Month-to-Month,5G,113.74,585,12,2,0,0
TEL-14883,37,1-Year,5G,66.24,310,45,2,0,0
TEL-14884,41,Month-to-Month,4G,54.27,485,29,2,1,1
TEL-14885,8,,5G,87.91,583,37,0,0,0
TEL-14886,64,1-Year,5G,67.25,520,1,1,0,0
TEL-14887,8,,4G,48.1,698,26,1,0,0
TEL-14888,13,Month-to-Month,4G,53.89,362,36,0,0,0
TEL-14889,62,1-Year,4G,42.36,365,18,0,0,0
TEL-14890,40,Month-to-Month,5G,117.98,571,36,2,1,0
TEL-14891,51,Month-to-Month,4G,23.04,672,40,0,0,0
TEL-14892,63,1-Year,5G,71.03,0,103,0,0,1
TEL-14893,12,,4G,37.14,336,33,0,0,0
TEL-14894,61,Month-to-Month,5G,35.1,397,22,1,0,1
TEL-14895,23,1-Year,4G,32.03,367,25,0,0,0
TEL-14896,47,1-Year,4G,80.55,336,55,1,0,0
TEL-14897,50,Month-to-Month,4G,21.28,445,34,4,0,0
TEL-14898,31,1-Year,4G,115.31,773,29,1,0,0
TEL-14899,19,Month-to-Month,5G,87.99,531,22,1,1,1
TEL-14900,70,Month-to-Month,4G,75.2,510,37,0,0,0
TEL-14901,10,1-Year,4G,29.66,804,14,3,2,1
TEL-14902,2,1-Year,5G,53.02,665,18,0,0,0
TEL-14903,71,1-Year,5G,110.34,747,28,3,3,0
TEL-14904,38,Month-to-Month,4G,71.44,359,36,3,0,0
TEL-14905,47,1-Year,5G,102.78,596,25,7,0,1
TEL-14906,58,Month-to-Month,5G,84.66,442,22,6,1,0
TEL-14907,29,,4G,26.85,739,17,0,0,0
TEL-14908,22,Month-to-Month,4G,39.33,603,16,1,0,1
TEL-14909,28,2-Year,5G,24.77,385,30,2,0,0
TEL-14910,37,Month-to-Month,5G,67.42,458,51,0,0,0
TEL-14911,8,Month-to-Month,4G,70.08,614,28,1,0,0
TEL-14912,22,1-Year,5G,63.48,671,32,1,0,0
TEL-14913,28,1-Year,4G,70.4,358,17,0,0,0
TEL-14914,43,Month-to-Month,4G,111.43,305,40,0,3,0
TEL-14915,35,Month-to-Month,4G,61.94,318,37,4,0,0
TEL-14916,49,Month-to-Month,5G,45.84,711,30,0,0,0
TEL-14917,25,Month-to-Month,4G,118.03,408,16,0,1,0
TEL-14918,63,Month-to-Month,4G,91.6,455,29,0,1,0
TEL-14919,6,Month-to-Month,4G,42.27,516,11,3,0,1
TEL-14920,29,Month-to-Month,5G,92.22,374,44,9,0,0
TEL-14921,65,Month-to-Month,4G,23.08,273,14,0,0,0
TEL-14922,23,1-Year,4G,92.1,675,27,1,1,0
TEL-14923,8,Month-to-Month,4G,69.18,434,19,0,4,1
TEL-14924,6,1-Year,4G,66.85,749,14,4,0,0
TEL-14925,40,Month-to-Month,5G,83.6,586,21,4,0,0
TEL-14926,48,Month-to-Month,5G,61.47,278,23,0,0,1
TEL-14927,34,Month-to-Month,5G,76.32,426,21,0,0,0
TEL-14928,50,Month-to-Month,4G,33.36,337,23,2,3,1
TEL-14929,36,Month-to-Month,4G,64.09,477,5,0,1,0
TEL-14930,2,Month-to-Month,4G,106.94,485,19,2,0,0
TEL-14931,27,Month-to-Month,5G,106.97,517,43,3,1,0
TEL-14932,42,2-Year,4G,47.19,447,28,5,0,0
TEL-14933,32,1-Year,4G,32.96,433,36,2,0,0
TEL-14934,42,2-Year,4G,77.62,660,31,1,0,0
TEL-14935,12,,4G,48.46,633,20,3,0,0
TEL-14936,24,1-Year,4G,117.25,418,35,1,0,0
TEL-14937,9,Month-to-Month,4G,98.64,422,28,4,0,0
TEL-14938,8,Month-to-Month,4G,65.05,473,37,0,0,1
TEL-14939,15,Month-to-Month,4G,21.76,500,14,0,0,1
TEL-14940,27,1-Year,4G,88.27,0,84,0,0,1
TEL-14941,56,1-Year,5G,81.75,686,15,1,0,0
TEL-14942,29,Month-to-Month,4G,62.29,297,31,3,1,0
TEL-14943,27,Month-to-Month,4G,114.26,667,9,4,0,0
TEL-14944,14,Month-to-Month,4G,103.3,452,24,2,2,0
TEL-14945,61,1-Year,4G,68.9,502,32,3,1,0
TEL-14946,11,1-Year,4G,64.75,296,29,2,0,0
TEL-14947,53,Month-to-Month,4G,104.91,674,51,0,1,1
TEL-14948,33,1-Year,5G,111.62,522,25,1,0,0
TEL-14949,1,1-Year,4G,30.84,611,34,8,0,0
TEL-14950,30,Month-to-Month,4G,107.55,301,31,7,0,1
TEL-14951,38,Month-to-Month,4G,74.38,792,31,3,0,0
TEL-14952,40,Month-to-Month,4G,44.06,537,21,2,2,0
TEL-14953,55,Month-to-Month,5G,47.31,402,27,0,0,0
TEL-14954,32,,5G,21.97,436,29,2,1,0
TEL-14955,62,Month-to-Month,4G,48.45,367,25,3,1,0
TEL-14956,51,2-Year,4G,118.96,465,31,8,1,0
TEL-14957,42,2-Year,4G,86.75,346,14,0,0,0
TEL-14958,62,2-Year,5G,61.95,709,27,0,0,0
TEL-14959,12,Month-to-Month,4G,45.02,406,31,2,3,1
TEL-14960,9,Month-to-Month,4G,62.9,502,21,0,0,0
TEL-14961,32,2-Year,4G,60.13,484,28,1,1,0
TEL-14962,69,2-Year,4G,70.63,412,43,0,0,0
TEL-14963,23,Month-to-Month,4G,45.93,521,9,4,0,0
TEL-14964,1,2-Year,4G,27.79,429,15,1,0,0
TEL-14965,57,Month-to-Month,4G,30.22,516,28,3,1,0
TEL-14966,33,Month-to-Month,5G,86.05,0,115,5,0,1
TEL-14967,53,Month-to-Month,4G,26.76,431,22,1,0,0
TEL-14968,59,1-Year,4G,55.05,719,38,0,0,0
TEL-14969,26,Month-to-Month,4G,66.98,396,11,5,0,0
TEL-14970,4,2-Year,4G,38.72,523,25,1,1,0
TEL-14971,65,Month-to-Month,4G,95.5,285,32,0,0,0
TEL-14972,22,1-Year,5G,78.93,608,12,7,0,0
TEL-14973,46,Month-to-Month,5G,66.88,656,33,1,2,0
TEL-14974,9,1-Year,4G,42.2,0,68,1,0,1
TEL-14975,16,Month-to-Month,4G,66.12,568,23,6,0,0
TEL-14976,19,,4G,95.84,383,1,1,0,0
TEL-14977,28,2-Year,4G,38.63,445,20,1,0,0
TEL-14978,5,Month-to-Month,4G,20.25,559,31,3,0,0
TEL-14979,33,Month-to-Month,4G,84.49,546,28,2,0,0
TEL-14980,18,Month-to-Month,4G,101.48,592,22,0,0,1
TEL-14981,51,Month-to-Month,4G,110.71,648,40,0,0,0
TEL-14982,54,2-Year,4G,95.9,541,21,0,0,0
TEL-14983,53,Month-to-Month,4G,104.74,674,23,0,0,0
TEL-14984,47,Month-to-Month,5G,83.55,438,32,0,0,0
TEL-14985,44,Month-to-Month,4G,45.34,327,26,0,3,0
TEL-14986,46,Month-to-Month,5G,97.49,458,22,0,1,0
TEL-14987,67,Month-to-Month,4G,20.83,468,32,1,0,0
TEL-14988,60,1-Year,5G,83.53,720,14,1,1,0
TEL-14989,8,Month-to-Month,4G,109.37,308,38,0,0,1
TEL-14990,16,Month-to-Month,4G,48.63,444,29,0,1,0
TEL-14991,19,Month-to-Month,5G,58.37,473,24,3,0,0
TEL-14992,14,Month-to-Month,5G,99.04,272,24,4,0,0
TEL-14993,6,Month-to-Month,4G,57.64,442,17,0,0,1
TEL-14994,70,1-Year,5G,53.36,372,33,3,2,0
TEL-14995,55,Month-to-Month,4G,77.73,634,26,9,1,0
TEL-14996,29,Month-to-Month,5G,49.86,618,27,1,0,0
TEL-14997,63,Month-to-Month,4G,42.01,655,16,0,0,0
TEL-14998,20,Month-to-Month,5G,60.14,515,27,5,1,0
TEL-14999,67,1-Year,4G,103.13,403,29,4,2,0
TEL-15000,36,Month-to-Month,4G,51.75,419,26,3,3,0
TEL-15001,66,1-Year,5G,63.28,460,19,2,3,0
TEL-15002,12,1-Year,4G,41.17,537,29,1,0,0
TEL-15003,44,Month-to-Month,4G,92.9,167,44,1,1,1
TEL-15004,2,Month-to-Month,4G,60.89,553,29,3,3,1
TEL-15005,36,Month-to-Month,4G,44.0,805,22,1,0,0
TEL-15006,1,1-Year,4G,100.36,727,18,0,1,0
TEL-15007,51,1-Year,4G,119.68,735,52,2,0,0
TEL-15008,39,Month-to-Month,4G,75.5,557,21,1,0,0
TEL-15009,11,Month-to-Month,5G,34.22,414,43,0,1,0
TEL-15010,42,1-Year,5G,113.63,242,23,1,1,0
TEL-15011,36,Month-to-Month,5G,118.87,398,17,0,1,1
TEL-15012,29,1-Year,5G,22.14,441,16,0,0,0
TEL-15013,18,1-Year,4G,77.11,540,41,1,0,0
