customer_id,tenure_months,contract_type,network_type,monthly_bill,total_call_duration,days_since_recharge,network_drops,complaints,churn_label,avg_calls_per_month,frustration_index,contract_type_encoded,network_type_encoded,churn_probability,Customer_Segment
TEL-15531,37,Month-to-Month,5G,46.79,483,26,2,0,0,12.71,3.0,2,1,0.07320363472585863,Loyal
TEL-15532,16,Month-to-Month,4G,76.32,616,32,1,2,1,36.24,7.5,2,0,0.45145283725474855,Loyal
TEL-15533,62,Month-to-Month,4G,51.09,373,13,1,0,0,5.92,1.5,2,0,0.16359976192487963,Loyal
TEL-15534,29,Month-to-Month,4G,28.78,437,23,1,2,0,14.57,7.5,2,0,0.33395394011526475,Loyal
TEL-15535,70,1-Year,4G,111.9,319,33,3,0,0,4.49,4.5,0,0,0.02511210036998239,Loyal
TEL-15536,17,Month-to-Month,5G,29.81,522,42,2,2,1,29.0,9.0,2,1,0.45722771208146823,At Risk
TEL-15537,27,Month-to-Month,5G,52.06,414,26,2,1,0,14.79,6.0,2,1,0.08655464337612057,Loyal
TEL-15538,26,Month-to-Month,4G,115.84,368,40,0,0,0,13.63,0.0,2,0,0.18865881200287923,Loyal
TEL-15539,46,2-Year,4G,41.7,611,29,2,0,0,13.0,3.0,1,0,0.030408833768344235,Loyal
TEL-15540,27,1-Year,4G,80.89,762,31,3,0,0,27.21,4.5,0,0,0.04522166828483945,Loyal
TEL-15541,30,2-Year,4G,66.54,188,22,4,2,0,6.06,12.0,1,0,0.15905257549176777,At Risk
TEL-15542,58,2-Year,4G,22.29,555,26,0,0,0,9.41,0.0,1,0,0.033583982949781606,Loyal
TEL-15543,52,Month-to-Month,4G,69.99,295,32,1,1,0,5.57,4.5,2,0,0.16955683520247586,Loyal
TEL-15544,40,1-Year,5G,41.31,646,21,1,0,0,15.76,1.5,0,1,0.014906063189246583,Loyal
TEL-15545,49,Month-to-Month,4G,29.02,468,36,0,3,0,9.36,9.0,2,0,0.3434214387748218,At Risk
TEL-15546,28,1-Year,5G,82.96,772,24,0,0,0,26.62,0.0,0,1,0.015722519066961177,Loyal
TEL-15547,45,Month-to-Month,4G,30.06,225,33,0,0,0,4.89,0.0,2,0,0.1746317745797699,Loyal
TEL-15548,18,Month-to-Month,5G,78.38,584,34,0,1,0,30.74,3.0,2,1,0.14896052086680334,Loyal
TEL-15549,8,Month-to-Month,4G,69.15,306,23,3,0,1,34.0,4.5,2,0,0.27104413397198157,Loyal
TEL-15550,18,Month-to-Month,4G,70.17,571,24,1,0,1,30.05,1.5,2,0,0.26594029353825227,Loyal
TEL-15551,59,Month-to-Month,4G,76.36,0,75,1,1,1,0.0,4.5,2,0,0.992127659574468,Dormant
TEL-15552,43,Month-to-Month,5G,47.18,698,48,1,0,0,15.86,1.5,2,1,0.09406210921336232,Loyal
TEL-15553,11,Month-to-Month,4G,72.64,929,24,0,0,0,77.42,0.0,2,0,0.26311287061267885,Loyal
TEL-15554,9,Month-to-Month,5G,60.24,528,22,0,0,0,52.8,0.0,2,1,0.15252868000343225,Loyal
TEL-15555,18,Month-to-Month,4G,110.76,379,15,3,1,0,19.95,7.5,2,0,0.3941169727530696,Loyal
TEL-15556,31,Month-to-Month,4G,60.59,0,108,2,0,1,0.0,3.0,2,0,0.9917898832684824,Dormant
TEL-15557,34,Month-to-Month,5G,24.13,430,42,1,3,0,12.29,10.5,2,1,0.2714923411665457,At Risk
TEL-15558,12,1-Year,4G,66.8,432,23,2,1,0,33.23,6.0,0,0,0.11222916235244887,Loyal
TEL-15559,61,2-Year,4G,82.87,873,41,2,1,0,14.08,6.0,1,0,0.0568569181480168,Loyal
TEL-15560,58,Month-to-Month,4G,99.17,691,35,0,3,0,11.71,9.0,2,0,0.38092728080901067,At Risk
TEL-15561,55,1-Year,4G,77.09,425,37,1,0,0,7.59,1.5,0,0,0.029782956529240043,Loyal
TEL-15562,49,Month-to-Month,4G,37.23,626,41,1,0,0,12.52,1.5,2,0,0.17156575779901767,Loyal
TEL-15563,19,1-Year,4G,55.15,483,31,1,0,0,24.15,1.5,0,0,0.0687578368058467,Loyal
TEL-15564,62,Month-to-Month,4G,34.0,546,29,1,0,0,8.67,1.5,2,0,0.17741415632517074,Loyal
TEL-15565,61,1-Year,4G,37.0,712,10,1,0,0,11.48,1.5,0,0,0.03125553921550758,Loyal
TEL-15566,39,Month-to-Month,5G,42.52,615,15,1,0,0,15.38,1.5,2,1,0.07770608780415877,Loyal
TEL-15567,28,Month-to-Month,5G,111.59,690,12,0,0,0,23.79,0.0,2,1,0.0668404335284066,Loyal
TEL-15568,58,2-Year,4G,105.86,771,28,2,2,0,13.07,9.0,1,0,0.13116877983673192,At Risk
TEL-15569,43,1-Year,4G,39.31,345,29,1,1,0,7.84,4.5,0,0,0.030814559351752136,Loyal
TEL-15570,11,Month-to-Month,5G,72.41,525,25,0,2,1,43.75,6.0,2,1,0.1431327777933306,Loyal
TEL-15571,47,Month-to-Month,4G,56.14,627,29,0,0,0,13.06,0.0,2,0,0.18071833924341718,Loyal
TEL-15572,64,2-Year,5G,102.09,581,37,1,0,0,8.94,1.5,1,1,0.020492235870514408,Loyal
TEL-15573,68,Month-to-Month,5G,74.6,0,67,0,0,1,0.0,0.0,2,1,0.9924444444444444,Dormant
TEL-15574,44,Month-to-Month,4G,104.03,559,21,1,1,0,12.42,4.5,2,0,0.16957607959349777,Loyal
TEL-15575,19,Month-to-Month,4G,89.8,611,26,1,1,1,30.55,4.5,2,0,0.26572513782175805,Loyal
TEL-15576,15,Month-to-Month,4G,46.34,595,30,0,4,0,37.19,12.0,2,0,0.5062592736946171,At Risk
TEL-15577,1,Month-to-Month,5G,63.09,367,9,2,1,0,183.5,6.0,2,1,0.1210768575168717,Loyal
TEL-15578,46,2-Year,4G,83.45,472,16,0,0,0,10.04,0.0,1,0,0.02986451705952211,Loyal
TEL-15579,37,1-Year,4G,72.06,568,23,0,0,0,14.95,0.0,0,0,0.03349543856489743,Loyal
TEL-15580,63,2-Year,4G,44.87,268,31,2,0,0,4.19,3.0,1,0,0.023997926862458427,Loyal
TEL-15581,34,1-Year,4G,37.46,656,26,1,2,0,18.74,7.5,0,0,0.13502489917437852,Loyal
TEL-15582,27,2-Year,4G,44.1,353,28,5,2,1,12.61,13.5,1,0,0.19375532235593682,At Risk
TEL-15583,44,2-Year,4G,25.16,679,27,3,0,0,15.09,4.5,1,0,0.04252654041998571,Loyal
TEL-15584,41,Month-to-Month,4G,31.64,362,21,1,0,0,8.62,1.5,2,0,0.17945519023302503,Loyal
TEL-15585,62,Month-to-Month,4G,69.47,670,22,0,0,1,10.63,0.0,2,0,0.17758331115015275,Loyal
TEL-15586,54,Month-to-Month,4G,38.31,503,30,2,0,0,9.15,3.0,2,0,0.17099365647081669,Loyal
TEL-15587,16,Month-to-Month,4G,109.89,459,35,1,0,1,27.0,1.5,2,0,0.3098102646632007,Loyal
TEL-15588,71,Month-to-Month,4G,105.05,687,36,0,1,1,9.54,3.0,2,0,0.1748963521208824,Loyal
TEL-15589,39,Month-to-Month,4G,119.49,0,79,0,0,1,0.0,0.0,2,0,0.9917898832684824,Dormant
TEL-15590,48,Month-to-Month,4G,29.49,385,27,3,3,1,7.86,13.5,2,0,0.35755040266412635,At Risk
TEL-15591,40,Month-to-Month,4G,100.16,703,20,4,0,0,17.15,6.0,2,0,0.2119656302843268,Loyal
TEL-15592,64,1-Year,5G,96.92,403,24,4,0,0,6.2,6.0,0,1,0.02271377990927857,Loyal
TEL-15593,16,Month-to-Month,4G,53.48,384,17,0,0,0,22.59,0.0,2,0,0.2725982931965139,Loyal
TEL-15594,71,1-Year,4G,89.31,636,35,0,4,1,8.83,12.0,0,0,0.17782496017535615,At Risk
TEL-15595,39,Month-to-Month,4G,98.13,641,23,0,2,1,16.03,6.0,2,0,0.210058799389148,Loyal
TEL-15596,2,Month-to-Month,4G,104.5,454,43,0,2,0,151.33,6.0,2,0,0.3056842951699001,Loyal
TEL-15597,24,1-Year,4G,52.15,663,35,3,0,0,26.52,4.5,0,0,0.09285695865856336,Loyal
TEL-15598,59,Month-to-Month,4G,83.42,532,32,0,0,1,8.87,0.0,2,0,0.1686860272733382,Loyal
TEL-15599,27,Month-to-Month,5G,21.1,244,36,1,0,0,8.71,1.5,2,1,0.0658370556502838,Loyal
TEL-15600,59,Month-to-Month,4G,39.53,124,16,1,0,0,2.07,1.5,2,0,0.1402220619917202,Loyal
TEL-15601,35,Month-to-Month,5G,81.33,356,15,2,0,0,9.89,3.0,2,1,0.06427041923846603,Loyal
TEL-15602,30,Month-to-Month,4G,118.65,668,43,3,0,0,21.55,4.5,2,0,0.18685515140005593,Loyal
TEL-15603,59,Month-to-Month,4G,117.53,445,20,3,0,0,7.42,4.5,2,0,0.1702464643873047,Loyal
TEL-15604,41,1-Year,4G,27.07,614,18,0,3,0,14.62,9.0,0,0,0.13822665171727608,At Risk
TEL-15605,37,2-Year,5G,75.33,413,32,0,0,0,10.87,0.0,1,1,0.016696900271482115,Loyal
TEL-15606,71,Month-to-Month,4G,61.44,347,24,3,2,1,4.82,10.5,2,0,0.3452941740198229,At Risk
TEL-15607,6,2-Year,4G,26.16,475,28,5,0,0,67.86,7.5,1,0,0.18519498604002663,Loyal
TEL-15608,49,Month-to-Month,5G,47.14,456,29,6,1,0,9.12,12.0,2,1,0.2227638074736708,At Risk
TEL-15609,17,Month-to-Month,5G,102.67,529,32,4,0,0,29.39,6.0,2,1,0.14011029588190085,Loyal
TEL-15610,46,Month-to-Month,5G,55.55,600,26,0,4,1,12.77,12.0,2,1,0.3030107220934674,At Risk
TEL-15611,66,Month-to-Month,4G,90.86,494,35,7,0,0,7.37,10.5,2,0,0.3498471638632274,At Risk
TEL-15612,16,1-Year,4G,102.52,356,26,4,1,0,20.94,9.0,0,0,0.23623459693089174,At Risk
TEL-15613,44,Month-to-Month,4G,25.36,463,24,4,1,0,10.29,9.0,2,0,0.35989512142834124,At Risk
TEL-15614,68,1-Year,4G,34.16,562,31,0,3,0,8.14,9.0,0,0,0.11208379470059755,At Risk
TEL-15615,10,1-Year,4G,64.07,699,25,0,0,0,63.55,0.0,0,0,0.05526111741395291,Loyal
TEL-15616,20,Month-to-Month,4G,48.79,510,33,5,4,1,24.29,19.5,2,0,0.60463600941555,At Risk
TEL-15617,24,Month-to-Month,4G,45.32,517,20,0,2,0,20.68,6.0,2,0,0.2753316941461412,Loyal
TEL-15618,31,1-Year,4G,34.7,487,25,4,0,0,15.22,6.0,0,0,0.056842848061639764,Loyal
TEL-15619,19,1-Year,4G,67.56,632,25,1,4,0,31.6,13.5,0,0,0.2361843172064593,At Risk
TEL-15620,61,1-Year,5G,39.42,271,23,4,3,0,4.37,15.0,0,1,0.09374953914131956,At Risk
TEL-15621,59,1-Year,4G,55.92,0,87,2,0,1,0.0,3.0,0,0,0.9908558558558559,Dormant
TEL-15622,9,Month-to-Month,4G,30.28,464,20,2,3,0,46.4,12.0,2,0,0.48598284576690737,At Risk
TEL-15623,27,Month-to-Month,4G,112.75,670,53,2,0,1,23.93,3.0,2,0,0.1947232446932063,Loyal
TEL-15624,38,2-Year,4G,24.27,513,14,1,0,0,13.15,1.5,1,0,0.03158219917241404,Loyal
TEL-15625,60,1-Year,5G,111.96,380,22,2,0,0,6.23,3.0,0,1,0.02528814919219278,Loyal
TEL-15626,3,2-Year,4G,92.32,382,25,0,2,0,95.5,6.0,1,0,0.11462972099684628,Loyal
TEL-15627,19,1-Year,4G,110.36,361,37,0,0,0,18.05,0.0,0,0,0.07154528353050124,Loyal
TEL-15628,13,Month-to-Month,4G,32.83,567,20,0,0,0,40.5,0.0,2,0,0.28827378087035854,Loyal
TEL-15629,69,2-Year,5G,25.2,561,37,0,1,0,8.01,3.0,1,1,0.018854874650632656,Loyal
TEL-15630,61,Month-to-Month,4G,79.28,378,7,4,0,0,6.1,6.0,2,0,0.21787771926015892,Loyal
TEL-15631,68,1-Year,4G,89.57,255,25,1,0,0,3.7,1.5,0,0,0.02768990928926389,Loyal
TEL-15632,2,1-Year,4G,94.42,450,27,2,0,0,150.0,3.0,0,0,0.06406652497999214,Loyal
TEL-15633,61,2-Year,5G,84.61,371,45,1,1,0,5.98,4.5,1,1,0.022525897236960236,Loyal
TEL-15634,14,1-Year,4G,72.69,553,36,0,0,1,36.87,0.0,0,0,0.07148658446764215,Loyal
TEL-15635,64,Month-to-Month,4G,95.28,380,45,0,2,0,5.85,6.0,2,0,0.23942755498401025,Loyal
TEL-15636,18,Month-to-Month,4G,88.86,516,15,2,0,1,27.16,3.0,2,0,0.27500298489083347,Loyal
TEL-15637,48,1-Year,4G,42.65,324,25,0,0,0,6.61,0.0,0,0,0.030849510210847742,Loyal
TEL-15638,56,2-Year,4G,111.32,359,31,1,0,0,6.3,1.5,1,0,0.02689442085086729,Loyal
TEL-15639,66,Month-to-Month,4G,57.39,509,31,2,0,0,7.6,3.0,2,0,0.16546777287109662,Loyal
TEL-15640,27,Month-to-Month,4G,95.33,375,36,1,1,0,13.39,4.5,2,0,0.1795371744100516,Loyal
TEL-15641,5,Month-to-Month,4G,48.97,466,14,0,2,1,77.67,6.0,2,0,0.32955689472794153,Loyal
TEL-15642,21,2-Year,4G,50.21,399,30,1,0,0,18.14,1.5,1,0,0.06895264377005789,Loyal
TEL-15643,18,Month-to-Month,4G,49.93,500,20,4,0,0,26.32,6.0,2,0,0.3062467215136321,Loyal
TEL-15644,27,2-Year,5G,34.95,365,27,0,0,0,13.04,0.0,1,1,0.018494276674084563,Loyal
TEL-15645,55,Month-to-Month,4G,51.65,251,30,6,0,1,4.48,9.0,2,0,0.3260214349816931,At Risk
TEL-15646,60,Month-to-Month,4G,65.96,462,20,0,1,0,7.57,3.0,2,0,0.16793970198173264,Loyal
TEL-15647,47,Month-to-Month,4G,37.44,441,12,2,0,0,9.19,3.0,2,0,0.17121311755721674,Loyal
TEL-15648,44,1-Year,4G,48.23,579,28,0,3,0,12.87,9.0,0,0,0.15806174094883002,At Risk
TEL-15649,19,Month-to-Month,4G,52.71,515,26,0,3,1,25.75,9.0,2,0,0.4597794320929808,At Risk
TEL-15650,49,Month-to-Month,5G,90.81,473,44,1,0,0,9.46,1.5,2,1,0.07591138948975955,Loyal
TEL-15651,61,Month-to-Month,4G,117.35,545,27,4,0,0,8.79,6.0,2,0,0.22076988762081362,Loyal
TEL-15652,48,Month-to-Month,4G,90.2,859,43,0,0,0,17.53,0.0,2,0,0.16658534191772228,Loyal
TEL-15653,40,Month-to-Month,4G,32.62,716,33,6,1,0,17.46,12.0,2,0,0.38695931694857255,At Risk
TEL-15654,66,1-Year,4G,98.9,528,18,0,0,0,7.88,0.0,0,0,0.02690294241117524,Loyal
TEL-15655,33,2-Year,4G,24.11,605,23,2,2,0,17.79,9.0,1,0,0.1544553093388171,At Risk
TEL-15656,65,1-Year,5G,90.0,0,96,1,2,1,0.0,7.5,0,1,1.0,Dormant
TEL-15657,24,1-Year,4G,69.62,599,42,2,0,0,23.96,3.0,0,0,0.09290434767918723,Loyal
TEL-15658,28,2-Year,4G,70.67,452,26,5,0,0,15.59,7.5,1,0,0.12861598204600067,Loyal
TEL-15659,14,Month-to-Month,4G,63.43,492,26,1,1,1,32.8,4.5,2,0,0.2582680542400638,Loyal
TEL-15660,44,1-Year,4G,26.87,188,45,6,3,0,4.18,18.0,0,0,0.23568175608921113,At Risk
TEL-15661,49,Month-to-Month,5G,20.45,724,26,0,1,0,14.48,3.0,2,1,0.0776897693968637,Loyal
TEL-15662,52,1-Year,4G,44.64,369,1,0,4,0,6.96,12.0,0,0,0.18264517466480118,At Risk
TEL-15663,41,Month-to-Month,4G,38.65,564,15,0,3,0,13.43,9.0,2,0,0.3937104561319674,At Risk
TEL-15664,65,Month-to-Month,4G,119.74,429,40,1,0,0,6.5,1.5,2,0,0.1677392956523535,Loyal
TEL-15665,69,Month-to-Month,4G,56.66,455,10,3,0,0,6.5,4.5,2,0,0.1595536021810015,Loyal
TEL-15666,31,Month-to-Month,5G,31.81,689,33,0,0,0,21.53,0.0,2,1,0.08209568924869245,Loyal
TEL-15667,42,Month-to-Month,4G,111.66,498,30,0,2,0,11.58,6.0,2,0,0.20260876182044776,Loyal
TEL-15668,31,Month-to-Month,4G,102.8,576,18,3,0,0,18.0,4.5,2,0,0.17934526811270732,Loyal
TEL-15669,26,Month-to-Month,5G,37.92,0,102,2,0,1,0.0,3.0,2,1,0.9884565499351491,Dormant
TEL-15670,34,1-Year,4G,75.56,497,43,10,1,0,14.2,18.0,0,0,0.29604079114582765,At Risk
TEL-15671,71,Month-to-Month,4G,102.25,797,40,0,0,0,11.07,0.0,2,0,0.17737320660354228,Loyal
TEL-15672,28,1-Year,4G,30.8,258,9,13,0,1,8.9,19.5,0,0,0.44132320804746344,At Risk
TEL-15673,39,Month-to-Month,5G,95.91,735,22,2,1,0,18.38,6.0,2,1,0.07011824765566915,Loyal
TEL-15674,39,2-Year,4G,38.5,602,22,0,1,0,15.05,3.0,1,0,0.03591756999393391,Loyal
TEL-15675,17,Month-to-Month,4G,90.66,388,41,5,0,1,21.56,7.5,2,0,0.45998527716226356,Loyal
TEL-15676,59,2-Year,4G,90.08,606,45,0,0,0,10.1,0.0,1,0,0.030385585339269792,Loyal
TEL-15677,61,2-Year,5G,100.96,351,20,2,0,0,5.66,3.0,1,1,0.02080285910173959,Loyal
TEL-15678,65,1-Year,5G,56.27,247,41,0,1,0,3.74,3.0,0,1,0.016005506753057775,Loyal
TEL-15679,46,2-Year,5G,46.41,433,28,4,0,0,9.21,6.0,1,1,0.01862338030532768,Loyal
TEL-15680,35,Month-to-Month,5G,35.32,544,30,1,2,0,15.11,7.5,2,1,0.26236552831180004,Loyal
TEL-15681,8,Month-to-Month,5G,79.76,554,22,2,0,0,61.56,3.0,2,1,0.1544719132737614,Loyal
TEL-15682,65,Month-to-Month,5G,92.81,622,29,2,1,0,9.42,6.0,2,1,0.0920554749927594,Loyal
TEL-15683,18,1-Year,4G,66.5,490,41,1,1,0,25.79,4.5,0,0,0.07004800549780688,Loyal
TEL-15684,55,2-Year,4G,40.95,486,13,0,0,0,8.68,0.0,1,0,0.03444760065138777,Loyal
TEL-15685,26,1-Year,4G,67.88,460,31,6,1,0,17.04,12.0,0,0,0.19825936628003007,At Risk
TEL-15686,42,Month-to-Month,5G,72.21,507,33,0,0,0,11.79,0.0,2,1,0.07012389837023446,Loyal
TEL-15687,44,Month-to-Month,4G,86.52,0,70,6,3,1,0.0,18.0,2,0,0.9961658031088083,Dormant
TEL-15688,37,Month-to-Month,5G,117.85,500,35,2,0,0,13.16,3.0,2,1,0.08312567709345804,Loyal
TEL-15689,48,Month-to-Month,4G,33.56,445,21,2,0,1,9.08,3.0,2,0,0.18259061929401313,Loyal
TEL-15690,26,2-Year,4G,81.78,549,24,2,0,0,20.33,3.0,1,0,0.034646900546617815,Loyal
TEL-15691,19,Month-to-Month,4G,118.04,433,30,0,0,0,21.65,0.0,2,0,0.2988380857932919,Loyal
TEL-15692,65,Month-to-Month,4G,22.4,621,26,5,0,1,9.41,7.5,2,0,0.3475687212224073,Loyal
TEL-15693,39,Month-to-Month,5G,99.52,497,21,0,2,0,12.43,6.0,2,1,0.07309964431384101,Loyal
TEL-15694,7,Month-to-Month,4G,96.69,575,25,2,1,0,71.88,6.0,2,0,0.3063444047277882,Loyal
TEL-15695,54,1-Year,4G,69.56,394,38,0,0,0,7.16,0.0,0,0,0.027181383837628203,Loyal
TEL-15696,23,Month-to-Month,4G,88.39,458,16,1,0,1,19.08,1.5,2,0,0.2797423860303434,Loyal
TEL-15697,61,1-Year,5G,117.64,703,16,5,1,1,11.34,10.5,0,1,0.2138286785781585,At Risk
TEL-15698,42,Month-to-Month,4G,89.18,388,6,0,2,0,9.02,6.0,2,0,0.2223761135705274,Loyal
TEL-15699,65,1-Year,4G,117.87,677,25,6,0,1,10.26,9.0,0,0,0.16513857462654183,At Risk
TEL-15700,8,1-Year,4G,102.41,469,32,0,0,0,52.11,0.0,0,0,0.06428747691871224,Loyal
TEL-15701,30,1-Year,4G,87.4,382,31,0,0,0,12.32,0.0,0,0,0.02902861261864165,Loyal
TEL-15702,33,Month-to-Month,4G,37.99,225,21,4,4,0,6.62,18.0,2,0,0.4443802785184636,At Risk
TEL-15703,64,Month-to-Month,4G,83.65,517,31,6,0,0,7.95,9.0,2,0,0.3449470257735794,At Risk
TEL-15704,61,1-Year,4G,112.11,436,26,2,3,0,7.03,12.0,0,0,0.11633861387292323,At Risk
TEL-15705,30,1-Year,4G,49.08,442,26,1,0,0,14.26,1.5,0,0,0.03775304401495219,Loyal
TEL-15706,10,Month-to-Month,4G,65.96,603,17,0,0,0,54.82,0.0,2,0,0.2683861241881374,Loyal
TEL-15707,41,Month-to-Month,5G,25.66,0,70,0,0,1,0.0,0.0,2,1,1.0,Dormant
TEL-15708,36,1-Year,5G,57.53,492,50,4,2,0,13.3,12.0,0,1,0.10217720318959538,At Risk
TEL-15709,15,1-Year,4G,96.99,488,33,3,1,0,30.5,7.5,0,0,0.25899859789133933,Loyal
TEL-15710,31,1-Year,4G,20.35,406,30,3,2,0,12.69,10.5,0,0,0.15641786762110862,At Risk
TEL-15711,45,1-Year,4G,85.84,427,32,3,0,0,9.28,4.5,0,0,0.03150295969788349,Loyal
TEL-15712,68,Month-to-Month,4G,93.76,503,13,0,0,1,7.29,0.0,2,0,0.1638419703293693,Loyal
TEL-15713,39,2-Year,4G,32.4,513,19,2,1,0,12.83,6.0,1,0,0.05027254783128415,Loyal
TEL-15714,6,2-Year,4G,34.9,532,14,0,0,0,76.0,0.0,1,0,0.0582274585532748,Loyal
TEL-15715,32,2-Year,5G,26.79,442,37,1,0,0,13.39,1.5,1,1,0.01925263366236747,Loyal
TEL-15716,48,1-Year,5G,71.89,440,27,3,1,0,8.98,7.5,0,1,0.06365984206281089,Loyal
TEL-15717,1,Month-to-Month,5G,116.77,584,26,0,1,0,292.0,3.0,2,1,0.16592818378246094,Loyal
TEL-15718,12,Month-to-Month,4G,75.48,527,37,1,2,1,40.54,7.5,2,0,0.4556887875264609,Loyal
TEL-15719,15,Month-to-Month,5G,31.2,297,41,0,3,1,18.56,9.0,2,1,0.42511276666294306,At Risk
TEL-15720,34,1-Year,4G,88.18,344,18,0,0,0,9.83,0.0,0,0,0.0306742914183549,Loyal
TEL-15721,18,Month-to-Month,4G,40.21,481,27,1,0,0,25.32,1.5,2,0,0.2702081052206799,Loyal
TEL-15722,60,Month-to-Month,4G,101.14,474,29,0,2,0,7.77,6.0,2,0,0.2168354399643653,Loyal
TEL-15723,33,Month-to-Month,4G,94.89,477,27,2,3,0,14.03,12.0,2,0,0.41597797197741904,At Risk
TEL-15724,26,1-Year,5G,54.19,373,31,1,1,0,13.81,4.5,0,1,0.01860539071245891,Loyal
TEL-15725,17,2-Year,4G,59.02,603,21,0,0,0,33.5,0.0,1,0,0.05738041449952954,Loyal
TEL-15726,3,Month-to-Month,4G,59.74,624,36,2,0,0,156.0,3.0,2,0,0.2672383951316161,Loyal
TEL-15727,21,Month-to-Month,5G,51.69,342,33,8,1,1,15.55,15.0,2,1,0.47106469921151506,At Risk
TEL-15728,12,Month-to-Month,4G,73.79,551,11,1,2,0,42.38,7.5,2,0,0.4407527514807235,Loyal
TEL-15729,19,Month-to-Month,5G,102.08,317,25,0,1,0,15.85,3.0,2,1,0.1312979175292324,Loyal
TEL-15730,36,Month-to-Month,5G,96.48,622,23,4,0,0,16.81,6.0,2,1,0.07257654454417381,Loyal
TEL-15731,48,1-Year,4G,117.48,413,34,1,4,0,8.43,13.5,0,0,0.16104439010539756,At Risk
TEL-15732,41,1-Year,4G,52.78,359,32,2,1,0,8.55,6.0,0,0,0.05504110510312064,Loyal
TEL-15733,18,1-Year,5G,101.67,365,19,1,3,0,19.21,10.5,0,1,0.18227189701320867,At Risk
TEL-15734,48,1-Year,5G,85.44,416,18,0,2,0,8.49,6.0,0,1,0.019897835932595233,Loyal
TEL-15735,63,Month-to-Month,5G,116.29,586,37,1,3,1,9.16,10.5,2,1,0.22066419341421828,At Risk
TEL-15736,20,Month-to-Month,5G,101.54,505,30,1,1,0,24.05,4.5,2,1,0.13626183469296355,Loyal
TEL-15737,51,2-Year,4G,103.22,523,22,3,3,0,10.06,13.5,1,0,0.1660198660135523,At Risk
TEL-15738,49,1-Year,5G,36.12,339,15,9,0,0,6.78,13.5,0,1,0.09582436941887326,At Risk
TEL-15739,36,Month-to-Month,4G,61.33,670,24,1,0,0,18.11,1.5,2,0,0.1690884689395245,Loyal
TEL-15740,44,Month-to-Month,4G,112.58,402,24,1,1,0,8.93,4.5,2,0,0.17838948479830433,Loyal
TEL-15741,11,Month-to-Month,5G,35.74,412,37,2,0,0,34.33,3.0,2,1,0.19118832697416926,Loyal
TEL-15742,31,Month-to-Month,4G,114.12,494,26,0,0,0,15.44,0.0,2,0,0.19438738691000956,Loyal
TEL-15743,52,Month-to-Month,4G,105.13,587,23,4,1,0,11.08,9.0,2,0,0.32910962967386026,At Risk
TEL-15744,31,Month-to-Month,4G,33.08,592,44,1,0,0,18.5,1.5,2,0,0.17632324503699462,Loyal
TEL-15745,17,2-Year,5G,40.57,530,31,0,0,0,29.44,0.0,1,1,0.028578583007495908,Loyal
TEL-15746,58,Month-to-Month,4G,103.66,470,33,0,2,0,7.97,6.0,2,0,0.20778935071158763,Loyal
TEL-15747,14,Month-to-Month,4G,111.04,380,36,0,0,0,25.33,0.0,2,0,0.3049845676488335,Loyal
TEL-15748,9,Month-to-Month,4G,73.01,0,94,0,0,1,0.0,0.0,2,0,0.9994444444444445,Dormant
TEL-15749,63,Month-to-Month,4G,38.24,784,36,0,0,0,12.25,0.0,2,0,0.17659617490731577,Loyal
TEL-15750,5,2-Year,5G,118.25,710,27,1,4,0,118.33,13.5,1,1,0.131691611307739,At Risk
TEL-15751,42,Month-to-Month,4G,87.13,499,29,1,2,0,11.6,7.5,2,0,0.34708468488779387,Loyal
TEL-15752,13,1-Year,4G,115.91,212,23,7,0,1,15.14,10.5,0,0,0.28121868115344734,At Risk
TEL-15753,4,1-Year,4G,68.36,379,39,1,1,0,75.8,4.5,0,0,0.05953289879235262,Loyal
TEL-15754,25,2-Year,5G,55.45,529,27,0,2,0,20.35,6.0,1,1,0.019662783677328165,Loyal
TEL-15755,27,Month-to-Month,4G,75.23,581,32,3,0,0,20.75,4.5,2,0,0.16866023140962608,Loyal
TEL-15756,48,Month-to-Month,5G,78.04,572,30,1,0,0,11.67,1.5,2,1,0.06924804946944862,Loyal
TEL-15757,66,Month-to-Month,4G,48.91,420,25,0,1,0,6.27,3.0,2,0,0.16877229002091657,Loyal
TEL-15758,1,Month-to-Month,4G,53.92,416,12,1,1,0,208.0,4.5,2,0,0.24920980186089395,Loyal
TEL-15759,32,1-Year,4G,91.27,489,20,0,0,0,14.82,0.0,0,0,0.031432364154052775,Loyal
TEL-15760,69,Month-to-Month,5G,44.53,298,32,0,0,0,4.26,0.0,2,1,0.08427660820153042,Loyal
TEL-15761,45,Month-to-Month,5G,118.97,497,44,0,0,0,10.8,0.0,2,1,0.08005798200005362,Loyal
TEL-15762,35,2-Year,4G,74.45,387,10,0,0,0,10.75,0.0,1,0,0.032693024683906564,Loyal
TEL-15763,29,1-Year,4G,22.83,545,21,3,1,0,18.17,7.5,0,0,0.13666377979302666,Loyal
TEL-15764,68,Month-to-Month,5G,69.54,479,22,0,1,0,6.94,3.0,2,1,0.07319704148109824,Loyal
TEL-15765,5,Month-to-Month,5G,58.0,337,9,3,0,0,56.17,4.5,2,1,0.14169999354900625,Loyal
TEL-15766,25,Month-to-Month,4G,60.74,132,23,3,0,1,5.08,4.5,2,0,0.17325471815153054,Loyal
